Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDD04,OUT027,3696.7022053465917
FDQ01,OUT046,3983.8999318513816
FDF28,OUT035,2120.3476029602316
FDD22,OUT010,-132.8771771256288
FDY19,OUT046,1973.1754502933763
FDN33,OUT035,1621.5133379100298
FDV36,OUT035,2128.6210633743467
FDW01,OUT010,538.416491859738
FDJ28,OUT049,3089.28829865421
FDB17,OUT035,2925.1027270003397
FDM40,OUT049,2245.015211199381
FDV46,OUT045,2182.5197050416027
FDQ44,OUT049,2006.596812643067
NCD42,OUT046,733.7624526152358
DRH37,OUT046,2633.19500077008
FDR10,OUT018,2332.228669026983
NCD06,OUT027,2178.5928358942765
FDI53,OUT046,2609.8560214766767
FDG16,OUT035,3487.26257095061
DRB25,OUT046,1745.3618677125633
FDY09,OUT046,2833.637473336392
FDX48,OUT045,2428.577633778943
FDC03,OUT010,1195.5287278585893
FDT47,OUT035,1713.2168182653404
FDW44,OUT027,4248.187730250036
FDT24,OUT017,1383.3737146985513
FDT12,OUT019,1773.4419828541431
NCS38,OUT035,1876.618507103427
FDO39,OUT035,3026.1820137262694
FDA13,OUT046,728.9790413197334
FDO48,OUT035,3648.331185276562
DRJ01,OUT017,2638.560759416956
FDD53,OUT018,379.9293595467607
NCT05,OUT049,4096.19958290043
FDQ51,OUT045,765.2090422095498
FDU60,OUT013,2630.081922580517
FDC59,OUT046,1150.590946559896
FDP36,OUT035,1004.459444093518
NCM19,OUT017,1917.5239957718586
FDL16,OUT035,790.2227529184456
FDE50,OUT018,2687.071406897012
NCR18,OUT013,755.0609083753079
NCD30,OUT035,1645.5402214150236
FDH31,OUT013,1704.5057096407254
FDD56,OUT019,907.4821692628902
FDC47,OUT049,3658.3455945320165
FDZ21,OUT045,1511.1062933131034
FDM01,OUT049,1750.251035805879
FDF24,OUT013,1432.977584301043
FDW23,OUT017,801.8456888280198
FDY52,OUT018,729.1172100015392
DRH37,OUT027,4029.1666262315703
DRO47,OUT027,3259.9083319978963
FDR25,OUT049,4301.667083685621
FDQ24,OUT027,5410.344703900802
DRJ51,OUT018,3324.6966527634213
NCU06,OUT035,3693.282013203425
NCV18,OUT018,1007.1089266994968
NCC06,OUT027,3510.526335786286
FDZ01,OUT018,1494.938854726206
FDT14,OUT017,2057.068871699332
FDD11,OUT019,2128.8528326332016
FDN09,OUT017,3994.7739000966976
NCO18,OUT010,888.2869045111001
FDZ50,OUT045,2853.7557150163484
FDS44,OUT013,3864.4111625074
FDI36,OUT045,3119.009166599877
FDA26,OUT010,1538.3117060434597
NCY53,OUT049,1849.7676259743603
FDF32,OUT049,3240.392121091805
FDF59,OUT010,129.80936837449553
FDB20,OUT046,1328.9998512353777
DRH11,OUT035,1046.2912848156993
FDT03,OUT049,3013.384807000548
NCH06,OUT035,3930.887751241171
FDR55,OUT049,3088.0137096997205
FDI10,OUT035,2860.5612131035305
FDZ12,OUT045,2185.4121189472935
FDM12,OUT049,3072.3285009336832
DRB25,OUT045,1641.6778354954586
NCS41,OUT013,2925.6013344333624
NCT53,OUT049,2641.226160654376
NCD55,OUT013,683.7087653243361
FDY08,OUT049,2353.6180190855375
NCP55,OUT049,950.3087008510338
FDA33,OUT013,2393.855057406312
FDQ33,OUT013,2385.013027812296
FDE45,OUT027,4341.000237143351
FDT26,OUT013,1969.8457360745524
NCV53,OUT049,3833.8274101780407
FDK60,OUT027,3060.5591873850644
NCJ29,OUT046,1402.6496787642682
FDI15,OUT045,4103.94848918893
FDX21,OUT013,1797.219191652548
FDV49,OUT019,2301.5374924334756
DRO59,OUT046,1274.7444648000528
FDZ14,OUT045,1913.460860736479
FDP32,OUT027,3493.4379582939146
FDC33,OUT017,3367.4156047421857
FDT14,OUT010,4.342035544425016
NCN54,OUT027,2703.8392294061487
FDR57,OUT027,3970.9951958225574
DRK12,OUT046,590.7910380978574
FDX52,OUT049,3165.347526569909
FDX08,OUT010,983.640152489199
FDP10,OUT010,-257.39343314705184
NCP50,OUT045,1212.341273929298
NCL06,OUT013,4091.788808444573
FDP25,OUT013,3541.6495568418322
FDE53,OUT013,1700.1368079695967
FDL27,OUT017,1253.0446743098291
FDC35,OUT049,3361.4431055880996
DRJ47,OUT010,814.8837452786101
FDD16,OUT018,939.4359218679601
NCN42,OUT049,2337.1889601586445
FDC38,OUT027,3583.9599348724587
NCO07,OUT045,3295.845370783558
FDQ20,OUT049,754.1946874276618
FDI32,OUT046,1864.1724332848244
FDN20,OUT010,838.8719551321847
DRJ51,OUT027,5032.005217740254
FDU08,OUT045,1560.127203015436
DRN37,OUT019,716.2414704742114
FDD05,OUT010,28.943325162515976
FDW15,OUT046,2464.911972861708
FDI52,OUT046,1997.1770453579957
DRM11,OUT049,4205.0345566495525
NCO06,OUT045,441.1354653492599
FDU38,OUT049,3027.9470013558894
FDU59,OUT018,2295.3895773414406
FDJ10,OUT046,2281.8742630719207
FDM13,OUT049,2189.15859409963
NCJ30,OUT019,767.798181073158
FDM45,OUT018,1705.7484841973055
FDP36,OUT045,813.1999620545394
NCD30,OUT010,-367.30916759726824
FDN48,OUT017,1658.9538825241034
FDY32,OUT049,2632.5549237390806
FDU47,OUT046,2343.1535470554954
FDF17,OUT019,1223.4198754410609
FDP34,OUT017,2611.153007558285
FDA47,OUT049,2684.350726610399
DRD27,OUT027,3014.600678282164
FDW38,OUT045,823.0090230379719
FDZ15,OUT019,7.50774787813134
FDZ03,OUT027,4420.737213556815
NCN19,OUT049,3042.550116859755
FDG02,OUT035,3161.0682109116315
FDS31,OUT035,3075.9477810133103
FDW43,OUT019,1802.2342529019515
FDZ47,OUT010,-274.8537799361802
FDO57,OUT017,2678.2943978798285
NCL07,OUT013,685.8686055115686
NCV42,OUT013,1786.8828717792203
FDP40,OUT017,1980.3037965871044
FDP48,OUT019,1083.6166176321276
FDH21,OUT017,2894.2508848044235
NCP02,OUT049,1009.4358847264084
FDK24,OUT049,841.3091969742527
FDC41,OUT045,1120.133800425785
FDF08,OUT017,1615.105211477421
FDO49,OUT017,1073.4772546838358
FDS56,OUT027,5649.178471561463
FDX46,OUT018,760.3388874597586
FDQ07,OUT013,3586.714703743739
FDC32,OUT010,-416.5730707126204
FDT21,OUT019,2028.9252834719373
FDG58,OUT045,2440.876760466286
FDW14,OUT049,1459.1105760642095
DRA12,OUT027,3666.130935058958
FDV27,OUT013,1520.6543980565039
DRD25,OUT013,1809.632815968478
DRF48,OUT027,4384.648843803574
FDX24,OUT017,1663.5806169846328
DRJ51,OUT046,3634.523460910379
FDE45,OUT045,2837.764719576153
FDE14,OUT046,1759.366359521082
FDG53,OUT045,2125.871092759684
FDT08,OUT046,2458.670411799889
DRC27,OUT027,5312.101896063978
FDG20,OUT035,2960.8130054814974
FDC21,OUT046,1871.95195361707
FDV31,OUT018,2560.1188396719226
FDB58,OUT045,2244.1564950170286
FDV23,OUT046,2038.7352490334888
FDA25,OUT019,-180.76585683591838
FDC15,OUT046,2496.4025242430944
FDU47,OUT049,2301.69890461459
FDE23,OUT013,902.5411100492347
FDS08,OUT013,2881.3638689517393
FDW03,OUT027,3186.6915295678336
FDJ60,OUT018,2364.421629534714
FDM34,OUT017,2198.4397368523205
FDW33,OUT013,1712.9840029903135
FDZ40,OUT013,915.6991500346339
FDE33,OUT018,1111.7681378363777
NCC06,OUT010,105.51816023411811
FDU11,OUT046,1964.8805670341098
FDL44,OUT017,2781.426992842855
NCZ29,OUT017,2164.3035130660137
FDG28,OUT010,2001.759033496055
FDL12,OUT018,732.4464528850949
FDD52,OUT017,1859.2038572323654
FDO15,OUT013,1271.5781257092603
NCN29,OUT027,2278.9910723085777
FDW36,OUT013,1769.0851384898124
FDB21,OUT046,3849.0209958802443
FDZ28,OUT013,2006.3694052351202
FDY10,OUT035,1932.5795345837396
DRG39,OUT017,991.5133721438469
FDN28,OUT013,1716.4804994485603
FDV15,OUT035,1758.2572478617658
DRI13,OUT035,3528.3147095719905
FDH20,OUT046,1685.5170212708472
FDY51,OUT013,3512.854054830459
FDE16,OUT013,3308.5917818830058
FDX40,OUT018,320.74559857990243
FDC48,OUT018,1051.9708197856671
FDS14,OUT046,2498.530763005765
FDX56,OUT017,3518.9622858190414
FDI10,OUT046,2801.016556018425
FDI14,OUT013,2322.33646105144
DRM48,OUT013,604.2537221386301
NCH07,OUT027,3929.385135927543
FDY26,OUT013,3377.8196092686703
FDD02,OUT027,3389.778253393786
FDM12,OUT046,3073.2938491020614
DRF01,OUT010,324.35234649862105
FDV36,OUT046,2083.0877299854765
DRI59,OUT013,3577.545052565256
FDV03,OUT018,2217.9988288123714
FDO39,OUT017,3113.870613340783
NCB07,OUT018,2814.9584937392065
FDH38,OUT027,3354.671967890783
FDZ13,OUT035,969.9304844744329
NCZ30,OUT046,1985.2728802762576
NCA06,OUT035,640.7351886207471
FDB04,OUT049,1463.4991270477476
FDN50,OUT013,1615.7565982914384
NCG06,OUT049,4076.105155860758
NCY17,OUT018,438.2311380518804
FDC23,OUT046,2927.149914290756
FDK33,OUT049,3417.2338418497093
FDR03,OUT049,3409.0927476799698
FDZ07,OUT045,1044.2086369457975
FDO38,OUT013,1332.1287584217644
FDS59,OUT046,1843.226427053014
DRM11,OUT019,2203.7138374947535
FDX52,OUT027,4554.689685235484
DRJ35,OUT018,713.813126745692
NCP53,OUT046,3828.9836983210116
FDW15,OUT019,520.610881384433
DRI47,OUT045,2247.3960183875024
DRZ11,OUT035,2074.1234036469396
FDS02,OUT013,3122.847088393406
DRD49,OUT018,3431.0201838664507
FDW38,OUT049,908.6166191784432
FDR21,OUT019,915.0001837883319
FDE40,OUT013,1071.21564823066
FDI02,OUT045,1774.8921197847667
FDQ04,OUT045,607.8551956065639
FDY14,OUT017,4288.049048620567
NCT54,OUT046,1555.8124312541186
DRD25,OUT017,1912.8060958504211
DRE01,OUT045,3704.1573619972914
FDJ12,OUT010,1454.490868167588
NCZ05,OUT049,1717.5399434597493
DRB25,OUT019,-181.8859321619384
NCC31,OUT045,2421.206062921352
FDM16,OUT045,1199.862765758924
DRG11,OUT049,1756.6020469827781
FDV24,OUT027,3809.598872662129
FDV43,OUT046,824.2209198921191
FDG05,OUT018,2205.851812750014
FDV23,OUT010,107.60986492391385
FDI58,OUT018,1248.3176337284967
FDQ11,OUT017,4266.964662625789
FDC05,OUT027,4585.648157836709
FDF40,OUT013,3853.422976171729
FDU02,OUT018,3276.5415498418006
FDT32,OUT013,3063.4552811649482
NCF06,OUT017,4240.358252743856
FDT46,OUT013,898.1808311639325
FDR58,OUT010,-430.4034030179755
FDY04,OUT046,2651.719855991556
FDT58,OUT045,2580.361747263858
FDE46,OUT049,2478.189337664022
DRH11,OUT017,1073.3349315512896
DRI51,OUT046,2731.8940447628556
FDC35,OUT017,3413.141150480238
FDP45,OUT035,4128.2280635941715
FDC45,OUT017,2881.0591600433254
FDU01,OUT045,2944.4919569707126
FDJ53,OUT010,-7.1425865318014985
FDJ46,OUT017,2899.3289567642933
FDX07,OUT013,3054.1579169248
NCI30,OUT049,3929.543259805403
FDE47,OUT027,3471.0495525653096
FDV48,OUT045,1279.960354788942
FDN16,OUT019,-232.028351857065
FDM52,OUT013,2347.1335610971437
FDA32,OUT027,4931.199942069754
FDH05,OUT017,3812.7556226996385
FDW25,OUT010,-460.6327249465685
FDQ09,OUT046,1876.2490722765506
NCM17,OUT010,-1157.9843031918572
DRM59,OUT046,2528.437069817155
FDV47,OUT027,2788.5198944411823
DRE15,OUT035,1283.5642957307427
FDS25,OUT010,-131.0008552165964
NCZ05,OUT018,1400.9275528949074
NCV05,OUT019,570.6245530405722
DRM37,OUT046,3126.929207432957
FDV58,OUT027,4503.6487684572785
FDN22,OUT027,5493.251421365538
NCO06,OUT049,559.4247291081119
FDT56,OUT019,-871.3504847288714
FDM02,OUT013,1527.3182597819687
FDA09,OUT046,2923.770730322736
NCC06,OUT035,2095.048491203692
NCL54,OUT049,2806.188754923918
NCB55,OUT017,1052.7692960437853
FDB12,OUT017,1868.2804716347746
NCA54,OUT049,2862.386034772222
NCS38,OUT049,1867.462071368107
FDC02,OUT049,4170.931911310123
FDK44,OUT019,858.3788384271611
FDE16,OUT035,3367.616519434683
NCS05,OUT035,2218.988514480501
FDZ59,OUT045,2626.69786740595
FDI20,OUT017,3549.1728397474653
FDQ14,OUT046,2414.2307056305144
FDF53,OUT017,3026.43522107591
FDW25,OUT017,1561.2597418154328
NCQ43,OUT010,-224.41208240880223
FDX52,OUT013,3104.561334367376
FDE28,OUT045,3547.798152116913
FDN15,OUT017,2366.9819854850793
FDO28,OUT017,1997.4809864383424
FDQ33,OUT045,2332.1460490829486
FDM22,OUT010,-970.7676598032995
FDJ03,OUT017,956.0669638310646
FDI16,OUT045,823.8928733758949
FDI09,OUT027,5460.975213423153
FDX55,OUT013,3512.1527628712065
FDS23,OUT027,3484.759990789331
DRC12,OUT045,2959.6278421925235
FDH41,OUT049,3462.3284211751015
FDN01,OUT013,2818.1930971537513
FDV55,OUT045,2266.2610176461603
NCJ19,OUT013,925.0541878238437
NCY29,OUT010,-1039.1905286368856
FDP03,OUT018,1740.4667612592748
FDZ52,OUT045,1674.884342744277
FDH31,OUT010,-208.0169451641268
FDQ19,OUT018,3630.899727525233
FDS15,OUT035,1844.678931927061
FDN32,OUT017,3084.8714668118773
FDH32,OUT049,1670.696073139523
FDF33,OUT017,2107.6724011518672
FDJ22,OUT046,3059.452543294523
FDG56,OUT010,-817.2228625475545
FDC05,OUT046,3159.054855097944
FDK09,OUT013,3609.91276469249
NCV29,OUT045,2748.872237150208
NCC43,OUT019,2000.1335690623528
NCA42,OUT049,2524.3143708437565
FDC10,OUT046,1982.8710196882748
FDC16,OUT013,1469.6236303761543
NCL17,OUT013,2268.8849075396865
FDA51,OUT035,1909.739162666854
FDW01,OUT017,2598.4208938626834
NCF30,OUT045,1927.4539366459794
FDN49,OUT013,771.6212687591324
FDY20,OUT045,1465.1927475895645
FDC15,OUT045,2355.2959371052566
FDY24,OUT046,961.5684948014823
NCG43,OUT017,1647.5591220323258
FDA48,OUT013,3544.8289076238143
NCF55,OUT017,749.93272214217
FDL38,OUT049,1589.8547068372136
NCQ29,OUT018,3785.6918593287846
FDC34,OUT017,2639.6265767307195
FDP36,OUT027,2377.605975306811
FDN50,OUT010,-301.1328864244715
FDO23,OUT049,1557.3187597876822
FDT56,OUT013,1052.7691833995486
FDT13,OUT027,4481.286747705482
FDZ03,OUT013,3006.8928409314685
FDQ03,OUT010,1839.8944301204756
FDU44,OUT045,2484.3598799128813
FDD03,OUT049,3659.2037169002433
NCH30,OUT013,1795.1631432162394
FDS60,OUT010,950.1063198980555
FDG08,OUT046,2821.4081852819363
FDX38,OUT017,948.3027432612871
FDD22,OUT017,1948.3782403822552
FDW51,OUT013,3417.868895423424
FDL09,OUT017,2849.0370128370123
FDZ60,OUT045,1656.8900568893005
NCH07,OUT046,2535.4630678726826
NCQ41,OUT049,3176.650371466705
FDW04,OUT049,2122.754785074605
FDI08,OUT027,5352.701356670499
FDR19,OUT019,471.48157351708505
FDV13,OUT046,1419.766236864365
FDB52,OUT017,4161.903504821967
FDZ48,OUT027,3241.1924800101115
NCO14,OUT049,794.2226622563467
FDZ50,OUT013,2959.53245510289
FDN27,OUT019,-43.26742095238296
FDQ60,OUT013,2019.1377843457449
FDR49,OUT017,926.2588385255949
DRJ35,OUT027,2484.471422599352
DRI49,OUT017,1413.7748518626613
FDB47,OUT017,3459.7047931363486
FDP37,OUT010,43.517992034117924
FDR26,OUT049,2813.5737298252498
FDY31,OUT019,465.57443043400417
FDC11,OUT045,1390.6429502850951
DRP47,OUT035,4072.9512838307564
NCY54,OUT018,2374.366156904187
FDR27,OUT046,2200.7211102966685
FDQ21,OUT019,81.76202731607191
NCQ29,OUT035,4211.118247738501
FDJ02,OUT046,2481.2346500319545
FDE21,OUT018,1602.357427242794
FDM39,OUT046,2844.5256173560483
FDZ01,OUT017,1872.6926690930704
NCB19,OUT018,1079.7128658314468
FDU03,OUT046,2966.7127049233677
FDP27,OUT049,3018.8125232073944
DRF01,OUT045,2202.775904127935
FDM03,OUT049,1767.9118583090167
FDV01,OUT046,2589.6564788027463
FDS16,OUT046,2392.8683143387316
FDO45,OUT035,1585.6872343193245
NCX06,OUT035,2945.322937215926
FDP13,OUT046,762.2075710382924
NCR38,OUT018,3655.6702811197174
FDA01,OUT013,1056.831409305465
FDT26,OUT017,2035.6852657573327
FDD44,OUT027,5598.863149341385
FDB26,OUT013,1006.341670147609
FDP45,OUT019,2105.249273006615
NCP55,OUT046,979.2628835774085
FDT23,OUT017,1459.0635975848709
FDO51,OUT045,695.1498328244343
FDA44,OUT046,1028.6391982091009
NCJ31,OUT018,3454.845797151429
FDX37,OUT045,1537.9492177691718
NCD18,OUT049,3658.8136284190696
FDN40,OUT027,3870.7884422753123
FDL33,OUT017,3216.434449154258
DRF48,OUT035,3069.4379988533765
FDW08,OUT035,1798.035887025122
FDX39,OUT018,3143.868410438561
FDB38,OUT049,2707.231645723514
FDY46,OUT018,2638.5944391923113
NCB06,OUT049,2557.0908349298115
FDA34,OUT035,2888.607862085497
FDA35,OUT045,1918.329333674541
FDQ07,OUT035,3633.2756380670617
FDU32,OUT045,1943.1786468679347
FDU26,OUT013,1982.227856553247
FDU13,OUT010,386.14551028578717
FDO09,OUT035,4275.069916519031
FDW03,OUT019,-179.73207665643713
FDB38,OUT013,2666.108963384482
FDL26,OUT010,569.8963217834389
NCN43,OUT045,1918.0701240051567
FDH08,OUT045,3643.88465671672
NCC31,OUT019,592.9011052057613
FDH14,OUT035,2401.1466407470725
FDL40,OUT017,1767.1517782125302
FDD20,OUT035,2112.6250407536427
NCV53,OUT035,3903.6486644413817
FDD16,OUT045,1117.5184286736476
FDP24,OUT035,2015.08999718439
FDQ25,OUT045,2771.520579740769
FDM38,OUT035,1044.8168164716917
NCT18,OUT010,898.3442959772074
FDM34,OUT049,2159.124333847052
DRH37,OUT010,712.6556775320641
NCE07,OUT013,2300.386860884799
FDG12,OUT013,2003.5946445303562
FDB59,OUT010,1240.9416001075297
FDS10,OUT018,2576.9818917108933
FDN21,OUT010,674.4593414180272
FDM02,OUT045,1336.0083759574918
FDO44,OUT049,1881.8269314899953
NCN17,OUT017,1785.2336234358809
FDH16,OUT018,1188.5011495391664
FDL44,OUT046,2646.4789351494255
FDY47,OUT017,2249.8156858062284
DRI39,OUT046,910.0284076716343
NCX54,OUT018,1374.2296949835727
FDE59,OUT046,698.200966303164
FDO46,OUT045,2984.8133914479986
DRE13,OUT046,1462.5149002814578
FDW14,OUT013,1482.371563360808
FDF35,OUT046,1782.4240807368624
FDO50,OUT019,-419.7438585124619
DRF49,OUT017,1962.400779857795
FDT60,OUT049,2110.380784827168
FDP38,OUT045,792.4162194857636
FDA31,OUT027,4211.054740943655
FDY52,OUT010,-882.4448927346239
FDD03,OUT027,5071.2697544643015
FDN52,OUT018,1106.15079749492
FDU20,OUT010,95.00178498026798
FDD22,OUT035,1849.7793952963402
NCB55,OUT019,-1025.2933592782356
FDN27,OUT045,1853.0859821678023
FDD16,OUT013,1257.5005150684883
FDW48,OUT046,1348.8780134534463
DRN35,OUT045,544.2701098077523
FDX25,OUT049,2934.9728454890137
DRD49,OUT049,3732.1519340402883
FDE21,OUT019,-13.60606127322535
FDN44,OUT035,2669.4926036165853
DRC01,OUT049,882.841863519614
NCK30,OUT046,3995.089247860713
FDU39,OUT013,1009.4635887239565
FDB49,OUT013,1681.5848585852946
FDS12,OUT045,1923.8670882817387
FDR57,OUT018,2272.5541324891674
FDX22,OUT027,4806.423049207064
FDC60,OUT013,1526.7536860818655
NCE42,OUT049,3703.4027755177813
NCK42,OUT049,3454.242037003831
DRE01,OUT017,3922.348715704138
FDE57,OUT018,2021.0855654973275
DRK59,OUT019,1834.7898058383435
FDB10,OUT027,5163.070935534401
FDQ25,OUT046,2890.743975462843
FDY26,OUT017,3482.6451468309388
FDG28,OUT049,3922.6952100739727
FDM14,OUT049,1838.050330976359
NCH29,OUT049,1615.615249604205
FDD48,OUT049,1909.2926437783462
FDC17,OUT045,3259.064645670718
DRH49,OUT027,2781.1348627006228
FDN44,OUT018,2320.4394812104
FDC29,OUT045,1801.5720225645637
DRK01,OUT019,-416.3315136495512
FDD48,OUT017,1956.7954862427723
FDB59,OUT013,3160.041669817103
FDY45,OUT010,2084.4665438253724
FDX60,OUT035,1363.8475744732423
FDT09,OUT010,246.42723945420585
DRB24,OUT018,2159.945825823539
FDL13,OUT035,3818.048976753402
FDN16,OUT035,1768.6388198732893
FDK57,OUT013,1962.9484031932516
FDO22,OUT027,2804.8332652919053
FDC57,OUT010,1243.1207631814468
FDZ13,OUT027,2320.5355518723227
FDW27,OUT013,2521.113788746414
FDX10,OUT049,732.2177105884475
FDY08,OUT018,2012.0152926785086
FDA49,OUT017,1530.6467045381723
FDC32,OUT018,1269.7406281542208
FDO04,OUT035,938.7114527895319
NCZ54,OUT013,2541.1452345624566
FDY40,OUT045,774.4214943226398
FDW36,OUT045,1672.6665713217953
FDE11,OUT017,3102.8333187724347
DRE37,OUT045,2903.533123465648
NCK19,OUT017,3177.7174293938588
FDT19,OUT035,2930.760692569762
FDE56,OUT045,998.3470210594533
FDZ57,OUT010,160.72295863607724
FDB35,OUT035,1675.5704424971773
FDF09,OUT010,-1248.368085022099
FDO34,OUT046,2731.2061645464564
FDA55,OUT046,3687.2605629424215
NCM18,OUT035,1058.0750906471221
FDJ20,OUT019,123.90113791309705
DRQ35,OUT019,126.21284649283916
FDG02,OUT013,3141.5295114421024
NCU29,OUT018,2036.6434624117683
FDL27,OUT027,2511.6748890860763
NCA54,OUT035,2910.426034432283
FDJ32,OUT035,1163.6319760460465
FDB21,OUT019,1907.6133645891678
FDR46,OUT035,2393.5105403619236
FDZ32,OUT046,1728.4276726816897
DRF36,OUT017,3132.822885234884
NCU54,OUT017,3418.634481124551
NCI31,OUT017,711.2896469159168
DRA59,OUT035,2914.267484967975
NCC55,OUT045,530.3658391279605
FDE44,OUT018,549.3440712166921
NCN26,OUT018,1552.4252486677578
FDC11,OUT049,1482.4769162294251
FDV24,OUT035,2504.0194788178633
FDR40,OUT019,-657.8777886263852
NCQ17,OUT049,2538.674469744612
FDC46,OUT045,2849.295260149069
NCM18,OUT046,1042.1116263158474
FDK16,OUT046,1575.2049377020303
FDI28,OUT017,1440.8890459087124
FDS11,OUT018,3330.5719023455604
DRD13,OUT046,1096.9165213118977
FDL36,OUT035,1532.7630553171912
FDI27,OUT013,834.7201615108788
FDJ53,OUT019,-56.93088154932775
FDS44,OUT045,3838.879267191296
FDE28,OUT046,3583.104640669815
FDQ33,OUT018,2122.89975943882
FDB37,OUT017,3966.895245784486
FDQ31,OUT045,1418.3426523172093
NCQ05,OUT046,2443.7776908492087
FDE10,OUT013,2148.620830776068
FDF38,OUT017,901.2573708744894
FDE50,OUT019,1161.4733457298134
DRG37,OUT010,546.3604928952263
NCH06,OUT049,3932.6339206548
FDY14,OUT045,4074.4198071071733
FDO27,OUT017,1694.5945791008853
FDQ19,OUT049,3959.9303814664745
FDZ26,OUT019,1813.2686280832422
FDN51,OUT013,4199.53520603053
FDK20,OUT035,2147.5910689618613
FDD40,OUT018,2796.8954222720495
DRI25,OUT018,648.637905365671
FDH56,OUT017,2077.8314317747718
FDI36,OUT027,4614.699291528828
DRH11,OUT018,664.4835716938978
NCV18,OUT017,1416.3044254829292
DRI01,OUT049,2780.5044660842104
DRE48,OUT049,3159.961969972617
FDS51,OUT035,1105.9571568448737
FDM38,OUT017,1051.5955716525787
FDB60,OUT027,4526.580855287044
FDY58,OUT035,3718.0701149919623
FDY22,OUT045,2232.4213500266924
FDF11,OUT027,5307.361498054801
FDZ51,OUT035,1716.1940249779873
FDQ45,OUT017,3087.084027108096
FDF17,OUT035,3195.0151756949053
NCF31,OUT027,3839.6841923678876
FDA37,OUT013,2112.4080678029422
FDO51,OUT046,847.4033808529784
FDF34,OUT013,3223.3664384590375
FDD57,OUT018,1317.6509952268098
FDO37,OUT046,3698.9385828130617
FDR49,OUT049,890.1460737681336
FDS39,OUT049,2336.573253227034
FDI48,OUT027,2367.9669805160665
DRM35,OUT049,2894.9458506966184
FDV57,OUT035,3014.0574218935217
FDZ55,OUT013,2650.415272265105
FDI28,OUT035,1354.6114839788934
FDS21,OUT045,1026.5601689270552
FDT34,OUT013,1756.711849992018
DRI25,OUT035,986.810085059813
FDT47,OUT010,-305.3780283592787
DRH39,OUT045,1113.7018292398134
NCD54,OUT045,2218.8782215128886
FDU16,OUT027,2845.548293165135
NCW29,OUT045,2013.8535911562649
FDV25,OUT027,4980.867453612664
FDM56,OUT035,1890.6760931240715
FDZ04,OUT027,2497.906534306443
FDG59,OUT019,-1227.2288034194353
FDI56,OUT045,1427.9215072660736
FDS33,OUT035,1551.3235776213987
FDC23,OUT049,2884.18422846467
FDT11,OUT049,3064.966699201992
FDG17,OUT045,3835.1079720147536
FDZ44,OUT045,1871.6983777745627
FDJ52,OUT013,2583.0135511409608
DRI23,OUT046,2563.388985419835
DRE15,OUT010,-669.8346128870471
NCF07,OUT013,1643.4220825615193
NCR29,OUT049,979.622792756345
FDE44,OUT019,-1121.2927347360674
FDT23,OUT035,1444.4703213564208
NCG06,OUT017,4202.630931910389
NCU41,OUT010,1117.060546550012
FDH46,OUT017,1844.28908814241
FDV31,OUT013,2875.1756137042976
NCT41,OUT027,3907.6136070934153
FDE22,OUT027,4004.519225280601
FDC26,OUT045,1711.3021773177752
DRF51,OUT017,662.9838169981522
NCY53,OUT019,-92.12340593911358
FDY21,OUT017,3233.2083300615777
FDL27,OUT013,1081.60964731664
FDZ34,OUT049,3158.498022303509
NCF43,OUT010,356.3864866103395
FDC21,OUT035,1923.7121676071547
FDL26,OUT013,2539.46988319511
FDT25,OUT010,51.07778396210051
NCR30,OUT046,1249.7179654982028
DRL23,OUT019,-169.8349678920349
NCR05,OUT049,3181.0747062531445
NCE19,OUT018,578.1988690594153
FDY07,OUT035,894.1030402287433
FDB10,OUT017,3877.879766786529
FDP57,OUT013,1716.6419508264808
FDU48,OUT019,203.4889510001667
FDH48,OUT035,1483.348080069598
FDO33,OUT035,1936.222213626068
NCU29,OUT045,2301.8820890053175
FDW35,OUT046,779.6547631116264
FDH05,OUT010,1751.9558278459008
FDP26,OUT049,1715.6883828923892
DRG27,OUT035,750.3252251428348
FDQ33,OUT046,2451.4083180968155
FDH20,OUT010,-240.94054569331638
FDV14,OUT046,1464.6901707829966
DRD01,OUT046,976.8791595384682
NCI17,OUT049,1620.6717393002473
FDF39,OUT010,2260.6798981674365
FDX37,OUT046,1694.1911556311534
NCX17,OUT035,3782.0750238114415
FDN03,OUT013,4054.91757544929
NCS41,OUT010,986.5460143949604
FDH34,OUT045,2867.7453048058524
NCX53,OUT018,1969.5382208626543
FDY31,OUT046,2449.0634405071614
FDD20,OUT017,2211.364428209272
FDE51,OUT045,698.305914917757
FDV27,OUT046,1510.7951362687454
FDF16,OUT035,2433.593546954333
FDZ02,OUT049,1619.379051558688
NCK05,OUT045,959.8463249059569
FDM12,OUT027,4509.345958849881
NCA05,OUT018,2116.076993183291
FDX33,OUT045,2500.093900410735
FDM25,OUT049,2923.923995631718
FDE41,OUT018,1135.262094196427
FDW14,OUT045,1281.7537453788245
NCD30,OUT046,1567.320770348655
FDB23,OUT010,1755.4008780843142
FDF45,OUT046,1130.3885750428017
FDW20,OUT017,2183.3217477187136
FDF47,OUT045,3478.083415435438
NCR05,OUT019,1313.7362816172244
DRB01,OUT046,2997.7018822039827
FDE36,OUT013,2702.860625471192
FDU56,OUT049,3012.0957203372527
FDB23,OUT049,3694.0714622644446
FDN48,OUT049,1527.8030233556492
FDS43,OUT013,3054.5551886381145
NCN05,OUT013,2957.322934361262
